<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
US2.AAPL,5,20180919,190000,217.58,218.11,217.58,218.09,22737
US2.AAPL,5,20180919,190500,218.06,218.29,218.02,218.23,16793
US2.AAPL,5,20180919,191000,218.23,218.23,217.76,217.96,14584
US2.AAPL,5,20180919,191500,217.97,218.06,217.59,217.8,11944
US2.AAPL,5,20180919,192000,217.83,218.09,217.83,218,18531
US2.AAPL,5,20180919,192500,217.99,218.13,217.89,218.11,17075
US2.AAPL,5,20180919,193000,218.1,218.18,218.01,218.01,10800
US2.AAPL,5,20180919,193500,218.03,218.13,217.93,218.03,13609
US2.AAPL,5,20180919,194000,218.02,218.07,217.5,217.57,19432
US2.AAPL,5,20180919,194500,217.58,217.86,217.56,217.82,12361
US2.AAPL,5,20180919,195000,217.81,217.89,217.59,217.88,13653
US2.AAPL,5,20180919,195500,217.86,217.99,217.76,217.99,6052
US2.AAPL,5,20180919,200000,217.98,218.15,217.94,218.01,15267
US2.AAPL,5,20180919,200500,217.97,217.99,217.85,217.85,8162
US2.AAPL,5,20180919,201000,217.8,217.88,217.62,217.8,13342
US2.AAPL,5,20180919,201500,217.81,217.83,217.65,217.67,9289
US2.AAPL,5,20180919,202000,217.7,217.89,217.69,217.7,9414
US2.AAPL,5,20180919,202500,217.67,217.75,217.6,217.7,10987
US2.AAPL,5,20180919,203000,217.72,217.74,217.52,217.69,8163
US2.AAPL,5,20180919,203500,217.64,217.78,217.61,217.67,8400
US2.AAPL,5,20180919,204000,217.67,217.9,217.51,217.89,12370
US2.AAPL,5,20180919,204500,217.88,217.96,217.79,217.93,10318
US2.AAPL,5,20180919,205000,217.96,217.97,217.78,217.82,9000
US2.AAPL,5,20180919,205500,217.89,217.96,217.83,217.95,6900
US2.AAPL,5,20180919,210000,217.96,217.96,217.79,217.8,6086
US2.AAPL,5,20180919,210500,217.76,217.77,217.64,217.73,7707
US2.AAPL,5,20180919,211000,217.73,217.75,217.59,217.66,9693
US2.AAPL,5,20180919,211500,217.7,217.81,217.55,217.8,7816
US2.AAPL,5,20180919,212000,217.8,217.94,217.76,217.88,7710
US2.AAPL,5,20180919,212500,217.87,218.055,217.76,217.94,13775
US2.AAPL,5,20180919,213000,217.97,217.97,217.81,217.93,10600
US2.AAPL,5,20180919,213500,217.96,217.98,217.7,217.74,9000
US2.AAPL,5,20180919,214000,217.74,217.86,217.73,217.76,8104
US2.AAPL,5,20180919,214500,217.77,217.77,217.4,217.52,14800
US2.AAPL,5,20180919,215000,217.51,217.6,217.44,217.54,9382
US2.AAPL,5,20180919,215500,217.54,217.56,217.35,217.51,10835
US2.AAPL,5,20180919,220000,217.51,217.56,217.39,217.4,10509
US2.AAPL,5,20180919,220500,217.39,217.48,217.39,217.47,10500
US2.AAPL,5,20180919,221000,217.48,217.71,217.46,217.66,9110
US2.AAPL,5,20180919,221500,217.66,217.89,217.57,217.89,8700
US2.AAPL,5,20180919,222000,217.9,217.98,217.83,217.96,10101
US2.AAPL,5,20180919,222500,218.01,218.48,217.98,218.39,21250
US2.AAPL,5,20180919,223000,218.37,218.48,218.21,218.22,18921
US2.AAPL,5,20180919,223500,218.25,218.49,218.22,218.26,20181
US2.AAPL,5,20180919,224000,218.26,218.56,218.22,218.56,15900
US2.AAPL,5,20180919,224500,218.55,218.77,218.54,218.7,27999
US2.AAPL,5,20180919,225000,218.68,218.71,218.58,218.61,33684
US2.AAPL,5,20180919,225500,218.61,218.72,218.41,218.53,54705
US2.AAPL,5,20180919,230000,218.52,218.58,218.31,218.32,72534
US2.AAPL,5,20180920,163500,220.29,220.62,219.28,219.58,43456
US2.AAPL,5,20180920,164000,219.34,220.53,219.21,220.52,41712
US2.AAPL,5,20180920,164500,220.47,221.47,220.46,221.42,39934
US2.AAPL,5,20180920,165000,221.42,221.69,221.07,221.12,29869
US2.AAPL,5,20180920,165500,221.09,221.22,220.57,220.76,34919
US2.AAPL,5,20180920,170000,220.76,221.36,220.75,221.24,30332
US2.AAPL,5,20180920,170500,221.32,222.13,221.23,221.86,52595
US2.AAPL,5,20180920,171000,221.88,222.28,221.81,221.84,36556
US2.AAPL,5,20180920,171500,221.9,222.04,221.61,222.03,29807
US2.AAPL,5,20180920,172000,222.03,222.05,221.57,221.79,22305
US2.AAPL,5,20180920,172500,221.83,222.13,221.69,221.87,32940
US2.AAPL,5,20180920,173000,221.82,221.99,221.6,221.73,28668
US2.AAPL,5,20180920,173500,221.73,221.82,221.58,221.63,32144
US2.AAPL,5,20180920,174000,221.61,221.62,221.04,221.39,38586
US2.AAPL,5,20180920,174500,221.38,221.605,221.33,221.57,20403
US2.AAPL,5,20180920,175000,221.6,221.69,221.355,221.51,20534
US2.AAPL,5,20180920,175500,221.52,221.615,221.06,221.12,22773
US2.AAPL,5,20180920,180000,221.1,221.23,220.86,220.99,20489
US2.AAPL,5,20180920,180500,221,221.43,221,221.28,17731
US2.AAPL,5,20180920,181000,221.29,221.47,221.15,221.38,14900
US2.AAPL,5,20180920,181500,221.34,221.35,220.68,220.72,18181
US2.AAPL,5,20180920,182000,220.71,220.86,220.55,220.83,12200
US2.AAPL,5,20180920,182500,220.82,220.97,220.65,220.945,15880
US2.AAPL,5,20180920,183000,220.92,220.99,220.77,220.98,12937
US2.AAPL,5,20180920,183500,220.99,221.4,220.915,221.27,20934
US2.AAPL,5,20180920,184000,221.29,221.59,221.175,221.19,25386
US2.AAPL,5,20180920,184500,221.19,221.69,221.19,221.61,18732
US2.AAPL,5,20180920,185000,221.64,221.65,221.16,221.165,19829
US2.AAPL,5,20180920,185500,221.18,221.27,221.07,221.19,10003
US2.AAPL,5,20180920,190000,221.23,221.31,221.05,221.3,10382
US2.AAPL,5,20180920,190500,221.3,221.3,220.76,220.81,15119
US2.AAPL,5,20180920,191000,220.8,221.01,220.75,220.88,15003
US2.AAPL,5,20180920,191500,220.91,220.96,220.61,220.61,14449
US2.AAPL,5,20180920,192000,220.63,220.94,220.63,220.83,13611
US2.AAPL,5,20180920,192500,220.85,220.98,220.78,220.97,10526
US2.AAPL,5,20180920,193000,220.96,220.99,220.81,220.91,10300
US2.AAPL,5,20180920,193500,220.94,220.94,220.625,220.66,11119
US2.AAPL,5,20180920,194000,220.72,220.91,220.68,220.91,11600
US2.AAPL,5,20180920,194500,220.93,220.99,220.72,220.99,16150
US2.AAPL,5,20180920,195000,220.99,221.17,220.95,221.17,8300
US2.AAPL,5,20180920,195500,221.17,221.21,221.06,221.13,11139
US2.AAPL,5,20180920,200000,221.06,221.25,221.06,221.15,8980
US2.AAPL,5,20180920,200500,221.18,221.28,221.11,221.25,11700
US2.AAPL,5,20180920,201000,221.2,221.28,221.14,221.28,8670
US2.AAPL,5,20180920,201500,221.27,221.3,220.88,221.04,13573
US2.AAPL,5,20180920,202000,221.05,221.17,221.02,221.02,7300
US2.AAPL,5,20180920,202500,221.02,221.02,220.845,220.99,8364
US2.AAPL,5,20180920,203000,220.99,221.02,220.91,220.99,16075
US2.AAPL,5,20180920,203500,220.98,221.05,220.89,221.05,19648
US2.AAPL,5,20180920,204000,221.08,221.17,220.985,220.99,9733
US2.AAPL,5,20180920,204500,220.99,220.99,220.74,220.8,15535
US2.AAPL,5,20180920,205000,220.79,220.79,220.45,220.7,20625
US2.AAPL,5,20180920,205500,220.7,220.75,220.575,220.67,9100
US2.AAPL,5,20180920,210000,220.68,220.79,220.64,220.72,9535
US2.AAPL,5,20180920,210500,220.75,220.88,220.66,220.68,9598
US2.AAPL,5,20180920,211000,220.68,220.85,220.505,220.55,14315
US2.AAPL,5,20180920,211500,220.55,220.64,220.34,220.4,9800
US2.AAPL,5,20180920,212000,220.41,220.47,220.285,220.4,12429
US2.AAPL,5,20180920,212500,220.405,220.45,220.07,220.14,15502
US2.AAPL,5,20180920,213000,220.15,220.4,220.15,220.28,10726
US2.AAPL,5,20180920,213500,220.28,220.34,220.17,220.2,7850
US2.AAPL,5,20180920,214000,220.21,220.49,220.17,220.47,13428
US2.AAPL,5,20180920,214500,220.47,220.49,220.37,220.46,17120
US2.AAPL,5,20180920,215000,220.5,220.63,220.49,220.62,9700
US2.AAPL,5,20180920,215500,220.61,220.67,220.56,220.61,15964
US2.AAPL,5,20180920,220000,220.59,220.59,220.4,220.42,11308
US2.AAPL,5,20180920,220500,220.44,220.64,220.44,220.54,11300
US2.AAPL,5,20180920,221000,220.54,220.69,220.54,220.66,11291
US2.AAPL,5,20180920,221500,220.67,220.79,220.6,220.73,15228
US2.AAPL,5,20180920,222000,220.73,220.74,220.39,220.39,15015
US2.AAPL,5,20180920,222500,220.38,220.58,220.28,220.49,21538
US2.AAPL,5,20180920,223000,220.5,220.64,220.48,220.64,13074
US2.AAPL,5,20180920,223500,220.62,220.76,220.56,220.7,16437
US2.AAPL,5,20180920,224000,220.69,220.76,220.6,220.64,22008
US2.AAPL,5,20180920,224500,220.65,220.65,220.35,220.36,37388
US2.AAPL,5,20180920,225000,220.35,220.6,220.32,220.52,39267
US2.AAPL,5,20180920,225500,220.5,220.5,220.16,220.35,78568
US2.AAPL,5,20180920,230000,220.35,220.46,220,220,79348
US2.AAPL,5,20180921,163500,221.01,221.15,219.96,220.6,53944
US2.AAPL,5,20180921,164000,220.59,221.19,220.33,221.19,38811
US2.AAPL,5,20180921,164500,221.18,221.35,220.75,220.75,48792
US2.AAPL,5,20180921,165000,220.8,220.91,220.08,220.14,30932
US2.AAPL,5,20180921,165500,220.15,220.42,219.81,219.88,38242
US2.AAPL,5,20180921,170000,219.87,220.11,219.74,219.78,41943
US2.AAPL,5,20180921,170500,219.8,219.84,219.49,219.65,46018
US2.AAPL,5,20180921,171000,219.67,219.95,219.29,219.95,29369
US2.AAPL,5,20180921,171500,219.96,219.96,219.58,219.73,19299
US2.AAPL,5,20180921,172000,219.75,219.94,219.68,219.8,16549
US2.AAPL,5,20180921,172500,219.81,219.91,218.92,219.17,40030
US2.AAPL,5,20180921,173000,219.14,219.17,218.55,218.62,36595
US2.AAPL,5,20180921,173500,218.61,218.83,218.385,218.74,27278
US2.AAPL,5,20180921,174000,218.74,219.13,218.74,219.05,20689
US2.AAPL,5,20180921,174500,219.1,219.1,218.81,219.01,16819
US2.AAPL,5,20180921,175000,219,219.18,218.84,218.85,17126
US2.AAPL,5,20180921,175500,218.83,219.02,218.71,218.95,18434
US2.AAPL,5,20180921,180000,218.96,219.12,218.81,219.03,19200
US2.AAPL,5,20180921,180500,219.02,219.08,218.46,218.71,27931
US2.AAPL,5,20180921,181000,218.7,219.09,218.58,219.01,22371
US2.AAPL,5,20180921,181500,219.03,219.33,218.985,219,21395
US2.AAPL,5,20180921,182000,219.04,219.25,219.04,219.16,12160
US2.AAPL,5,20180921,182500,219.11,219.31,219.02,219.3,21907
US2.AAPL,5,20180921,183000,219.295,219.5,219.21,219.44,17250
US2.AAPL,5,20180921,183500,219.48,219.48,219.225,219.26,15876
US2.AAPL,5,20180921,184000,219.23,219.25,219.03,219.08,15924
US2.AAPL,5,20180921,184500,219.08,219.08,218.63,218.96,16800
US2.AAPL,5,20180921,185000,218.96,219.38,218.925,219.36,14800
US2.AAPL,5,20180921,185500,219.35,219.48,219.27,219.43,8827
US2.AAPL,5,20180921,190000,219.44,219.44,219.25,219.35,10245
US2.AAPL,5,20180921,190500,219.35,219.49,219.32,219.48,9190
US2.AAPL,5,20180921,191000,219.49,219.85,219.49,219.81,15718
US2.AAPL,5,20180921,191500,219.8,219.95,219.76,219.8,13550
US2.AAPL,5,20180921,192000,219.83,219.83,219.67,219.72,9685
US2.AAPL,5,20180921,192500,219.74,219.74,219.53,219.63,19807
US2.AAPL,5,20180921,193000,219.63,219.97,219.37,219.38,34675
US2.AAPL,5,20180921,193500,219.51,219.51,218.94,218.94,17183
US2.AAPL,5,20180921,194000,218.95,219.24,218.95,219.19,12147
US2.AAPL,5,20180921,194500,219.18,219.2,219.04,219.15,11250
US2.AAPL,5,20180921,195000,219.15,219.49,219.15,219.46,11913
US2.AAPL,5,20180921,195500,219.47,219.55,219.41,219.5,12198
US2.AAPL,5,20180921,200000,219.51,219.51,219.21,219.37,12632
US2.AAPL,5,20180921,200500,219.38,219.44,219.26,219.29,16312
US2.AAPL,5,20180921,201000,219.21,219.41,219.21,219.28,9515
US2.AAPL,5,20180921,201500,219.3,219.4,218.96,219.08,16904
US2.AAPL,5,20180921,202000,219.06,219.25,219.06,219.21,6881
US2.AAPL,5,20180921,202500,219.19,219.27,219.1,219.105,13864
US2.AAPL,5,20180921,203000,219.085,219.085,218.79,218.85,17352
US2.AAPL,5,20180921,203500,218.85,218.98,218.79,218.79,12791
US2.AAPL,5,20180921,204000,218.79,218.83,218.57,218.75,15700
US2.AAPL,5,20180921,204500,218.75,218.78,218.65,218.74,8736
US2.AAPL,5,20180921,205000,218.72,218.72,218.53,218.57,10528
US2.AAPL,5,20180921,205500,218.545,218.84,218.45,218.82,17628
US2.AAPL,5,20180921,210000,218.8,219,218.76,218.94,13433
US2.AAPL,5,20180921,210500,218.94,218.97,218.775,218.81,12523
US2.AAPL,5,20180921,211000,218.81,218.86,218.71,218.76,12412
US2.AAPL,5,20180921,211500,218.78,218.89,218.31,218.31,26633
US2.AAPL,5,20180921,212000,218.31,218.57,218.1,218.51,17720
US2.AAPL,5,20180921,212500,218.5,218.68,218.44,218.53,12146
US2.AAPL,5,20180921,213000,218.5,218.81,218.44,218.71,13442
US2.AAPL,5,20180921,213500,218.7,218.84,218.66,218.74,10496
US2.AAPL,5,20180921,214000,218.75,218.9,218.72,218.74,11382
US2.AAPL,5,20180921,214500,218.77,218.77,218.585,218.61,11474
US2.AAPL,5,20180921,215000,218.62,218.63,218.5,218.6,10656
US2.AAPL,5,20180921,215500,218.6,218.67,218.26,218.37,17918
US2.AAPL,5,20180921,220000,218.34,218.48,218.13,218.26,19513
US2.AAPL,5,20180921,220500,218.25,218.31,218.09,218.12,16778
US2.AAPL,5,20180921,221000,218.25,218.47,218.24,218.37,25553
US2.AAPL,5,20180921,221500,218.37,218.41,218.21,218.33,21497
US2.AAPL,5,20180921,222000,218.33,218.33,218.14,218.15,26760
US2.AAPL,5,20180921,222500,218.15,218.16,218,218.01,34273
US2.AAPL,5,20180921,223000,218,218.07,217.87,217.93,33562
US2.AAPL,5,20180921,223500,217.94,217.97,217.75,217.77,45401
US2.AAPL,5,20180921,224000,217.75,217.75,217.5,217.51,59687
US2.AAPL,5,20180921,224500,217.51,217.56,217.29,217.56,57852
US2.AAPL,5,20180921,225000,217.56,217.64,217.37,217.42,68599
US2.AAPL,5,20180921,225500,217.41,218.09,217.37,217.87,146411
US2.AAPL,5,20180921,230000,217.83,218.35,217.64,217.65,232616
US2.AAPL,5,20180924,163500,216.82,217.47,216.66,217.38,23892
US2.AAPL,5,20180924,164000,217.48,218.36,217.48,218.24,31037
US2.AAPL,5,20180924,164500,218.3,218.66,218.09,218.6,21613
US2.AAPL,5,20180924,165000,218.67,218.83,217.95,218.2,40758
US2.AAPL,5,20180924,165500,218.19,218.3,218.06,218.2,16247
US2.AAPL,5,20180924,170000,218.19,218.5,217.59,217.9,43665
US2.AAPL,5,20180924,170500,218.06,218.07,217.39,217.75,24503
US2.AAPL,5,20180924,171000,217.75,217.9,217.56,217.83,15112
US2.AAPL,5,20180924,171500,217.86,217.86,217.19,217.35,27926
US2.AAPL,5,20180924,172000,217.42,217.58,217.32,217.44,11370
US2.AAPL,5,20180924,172500,217.41,217.64,217.18,217.49,9000
US2.AAPL,5,20180924,173000,217.52,217.89,217.49,217.78,10300
US2.AAPL,5,20180924,173500,217.9,218.41,217.67,218.41,12442
US2.AAPL,5,20180924,174000,218.39,218.62,217.83,217.83,20622
US2.AAPL,5,20180924,174500,217.82,218.14,217.6,218.05,11105
US2.AAPL,5,20180924,175000,217.97,218.49,217.97,218.37,8960
US2.AAPL,5,20180924,175500,218.48,218.52,218.25,218.34,9300
US2.AAPL,5,20180924,180000,218.22,218.79,218.21,218.75,19615
US2.AAPL,5,20180924,180500,218.77,218.95,218.5,218.76,21434
US2.AAPL,5,20180924,181000,218.8,219.01,218.71,218.88,10834
US2.AAPL,5,20180924,181500,218.79,218.92,218.64,218.8,7624
US2.AAPL,5,20180924,182000,218.89,219.24,218.87,219.24,20600
US2.AAPL,5,20180924,182500,219.25,219.6,219.22,219.6,13603
US2.AAPL,5,20180924,183000,219.61,219.73,219.47,219.54,13662
US2.AAPL,5,20180924,183500,219.55,219.81,219.54,219.81,11100
US2.AAPL,5,20180924,184000,219.8,219.98,219.58,219.97,10149
US2.AAPL,5,20180924,184500,219.99,220.03,219.73,219.81,13666
US2.AAPL,5,20180924,185000,219.81,220.13,219.79,220.04,10699
US2.AAPL,5,20180924,185500,220.05,220.19,220.04,220.19,9420
US2.AAPL,5,20180924,190000,220.12,220.16,219.98,220.09,9130
US2.AAPL,5,20180924,190500,220.1,220.17,219.92,220.14,11126
US2.AAPL,5,20180924,191000,220.15,220.16,219.8,219.94,10907
US2.AAPL,5,20180924,191500,219.92,220.12,219.89,219.94,10542
US2.AAPL,5,20180924,192000,219.9,220.07,219.89,220.07,7758
US2.AAPL,5,20180924,192500,220.08,220.14,220.04,220.11,6311
US2.AAPL,5,20180924,193000,220.13,220.13,220,220.08,7360
US2.AAPL,5,20180924,193500,220.1,220.1,219.65,219.65,15864
US2.AAPL,5,20180924,194000,219.65,219.94,219.62,219.9,8774
US2.AAPL,5,20180924,194500,219.92,220.26,219.92,220.22,13182
US2.AAPL,5,20180924,195000,220.23,220.31,220.03,220.11,19253
US2.AAPL,5,20180924,195500,220.15,220.25,219.79,219.88,10828
US2.AAPL,5,20180924,200000,219.85,219.85,219.63,219.81,10367
US2.AAPL,5,20180924,200500,219.88,219.93,219.71,219.73,5950
US2.AAPL,5,20180924,201000,219.76,219.87,219.69,219.73,4690
US2.AAPL,5,20180924,201500,219.74,219.85,219.68,219.78,5976
US2.AAPL,5,20180924,202000,219.8,219.99,219.75,219.99,6305
US2.AAPL,5,20180924,202500,219.99,220.15,219.96,220.03,7480
US2.AAPL,5,20180924,203000,220.07,220.07,219.85,219.86,5660
US2.AAPL,5,20180924,203500,219.865,219.98,219.82,219.87,5300
US2.AAPL,5,20180924,204000,219.88,220.02,219.87,220.02,6645
US2.AAPL,5,20180924,204500,220.04,220.23,220.02,220.185,12024
US2.AAPL,5,20180924,205000,220.25,220.25,220.09,220.11,5200
US2.AAPL,5,20180924,205500,220.1,220.16,220.03,220.13,6700
US2.AAPL,5,20180924,210000,220.12,220.29,220.12,220.26,4889
US2.AAPL,5,20180924,210500,220.285,220.32,220.12,220.17,5603
US2.AAPL,5,20180924,211000,220.16,220.22,220.09,220.13,6747
US2.AAPL,5,20180924,211500,220.13,220.15,219.99,220.12,7093
US2.AAPL,5,20180924,212000,220.13,220.14,220.02,220.09,6289
US2.AAPL,5,20180924,212500,220.08,220.08,219.99,219.99,6700
US2.AAPL,5,20180924,213000,220,220.04,219.87,219.94,14316
US2.AAPL,5,20180924,213500,219.95,219.99,219.83,219.92,8798
US2.AAPL,5,20180924,214000,219.93,219.945,219.78,219.94,11621
US2.AAPL,5,20180924,214500,219.94,220.075,219.94,220,10602
US2.AAPL,5,20180924,215000,220,220.06,219.99,220.04,6800
US2.AAPL,5,20180924,215500,220.03,220.14,219.99,220.14,8354
US2.AAPL,5,20180924,220000,220.14,220.14,220,220.04,6300
US2.AAPL,5,20180924,220500,220.03,220.09,219.94,220.04,12730
US2.AAPL,5,20180924,221000,220.04,220.235,220.02,220.235,11808
US2.AAPL,5,20180924,221500,220.245,220.37,220.245,220.265,12764
US2.AAPL,5,20180924,222000,220.26,220.31,220.19,220.2,5847
US2.AAPL,5,20180924,222500,220.21,220.3,220.17,220.27,8392
US2.AAPL,5,20180924,223000,220.28,220.35,220.24,220.26,7800
US2.AAPL,5,20180924,223500,220.27,220.35,220.25,220.3,13271
US2.AAPL,5,20180924,224000,220.3,220.52,220.3,220.52,23542
US2.AAPL,5,20180924,224500,220.52,220.78,220.52,220.78,19387
US2.AAPL,5,20180924,225000,220.83,221.21,220.82,221.19,32866
US2.AAPL,5,20180924,225500,221.2,221.25,220.87,220.98,59953
US2.AAPL,5,20180924,230000,221,221.15,220.8,220.83,77831
US2.AAPL,5,20180925,163500,219.75,220.92,219.7,220.19,40816
US2.AAPL,5,20180925,164000,220.12,220.84,220.12,220.82,32397
US2.AAPL,5,20180925,164500,220.81,220.9,220.24,220.34,33023
US2.AAPL,5,20180925,165000,220.48,220.48,219.86,220.18,25440
US2.AAPL,5,20180925,165500,220.18,220.67,220.18,220.3,24496
US2.AAPL,5,20180925,170000,220.32,221.19,220.32,220.87,25205
US2.AAPL,5,20180925,170500,220.88,220.91,220.43,220.44,14404
US2.AAPL,5,20180925,171000,220.47,220.78,220.14,220.34,13910
US2.AAPL,5,20180925,171500,220.33,220.88,220.24,220.88,13830
US2.AAPL,5,20180925,172000,220.86,221.03,220.8,220.95,11969
US2.AAPL,5,20180925,172500,220.98,220.98,220.63,220.74,14163
US2.AAPL,5,20180925,173000,220.755,220.79,220.46,220.79,10590
US2.AAPL,5,20180925,173500,220.82,220.95,220.61,220.86,8198
US2.AAPL,5,20180925,174000,220.89,221.11,220.74,221.09,11740
US2.AAPL,5,20180925,174500,221.14,221.32,221.14,221.32,8981
US2.AAPL,5,20180925,175000,221.32,221.57,221.22,221.33,14567
US2.AAPL,5,20180925,175500,221.32,221.36,221.03,221.06,10273
US2.AAPL,5,20180925,180000,221.11,221.22,220.41,220.44,21391
US2.AAPL,5,20180925,180500,220.46,220.87,220.39,220.85,17535
US2.AAPL,5,20180925,181000,220.9,221.04,220.87,220.92,7598
US2.AAPL,5,20180925,181500,221.01,221.13,220.89,221.08,5736
US2.AAPL,5,20180925,182000,221.04,221.52,221.04,221.38,9942
US2.AAPL,5,20180925,182500,221.35,221.59,221.31,221.57,10100
US2.AAPL,5,20180925,183000,221.56,221.96,221.56,221.91,14106
US2.AAPL,5,20180925,183500,221.91,222.08,221.855,221.855,12879
US2.AAPL,5,20180925,184000,221.86,221.88,221.73,221.88,8563
US2.AAPL,5,20180925,184500,221.88,222.46,221.86,222.44,17874
US2.AAPL,5,20180925,185000,222.35,222.44,222.145,222.32,12764
US2.AAPL,5,20180925,185500,222.3,222.8,222.3,222.7,26558
US2.AAPL,5,20180925,190000,222.71,222.72,222.51,222.51,9538
US2.AAPL,5,20180925,190500,222.53,222.65,222.48,222.65,10500
US2.AAPL,5,20180925,191000,222.59,222.59,222.37,222.5,9444
US2.AAPL,5,20180925,191500,222.52,222.64,222.51,222.57,9600
US2.AAPL,5,20180925,192000,222.56,222.56,222.39,222.48,8506
US2.AAPL,5,20180925,192500,222.47,222.63,222.46,222.63,7312
US2.AAPL,5,20180925,193000,222.64,222.69,222.43,222.43,13544
US2.AAPL,5,20180925,193500,222.42,222.49,222.3,222.43,10916
US2.AAPL,5,20180925,194000,222.43,222.43,222.22,222.34,8784
US2.AAPL,5,20180925,194500,222.36,222.36,222.1,222.15,11300
US2.AAPL,5,20180925,195000,222.17,222.38,222.11,222.38,10467
US2.AAPL,5,20180925,195500,222.41,222.42,222.18,222.18,7300
US2.AAPL,5,20180925,200000,222.17,222.17,222.01,222.09,7210
US2.AAPL,5,20180925,200500,222.08,222.17,221.95,222.11,6304
US2.AAPL,5,20180925,201000,222.11,222.31,222.11,222.29,9604
US2.AAPL,5,20180925,201500,222.23,222.39,222.05,222.38,10900
US2.AAPL,5,20180925,202000,222.39,222.53,222.3,222.43,7625
US2.AAPL,5,20180925,202500,222.43,222.48,222.38,222.45,6200
US2.AAPL,5,20180925,203000,222.45,222.5,222.33,222.46,8116
US2.AAPL,5,20180925,203500,222.45,222.46,222.23,222.28,11830
US2.AAPL,5,20180925,204000,222.26,222.34,222.22,222.29,9915
US2.AAPL,5,20180925,204500,222.32,222.32,221.8,221.92,15920
US2.AAPL,5,20180925,205000,221.86,222.09,221.85,222.02,7646
US2.AAPL,5,20180925,205500,222,222.03,221.82,221.91,9549
US2.AAPL,5,20180925,210000,221.91,222.04,221.82,221.99,8998
US2.AAPL,5,20180925,210500,221.98,222.01,221.82,221.96,12854
US2.AAPL,5,20180925,211000,221.93,222,221.88,221.92,8543
US2.AAPL,5,20180925,211500,221.92,221.97,221.87,221.9,6394
US2.AAPL,5,20180925,212000,221.91,221.96,221.865,221.96,5400
US2.AAPL,5,20180925,212500,221.96,221.97,221.83,221.93,8338
US2.AAPL,5,20180925,213000,221.94,221.95,221.87,221.89,5400
US2.AAPL,5,20180925,213500,221.94,221.94,221.8,221.82,9300
US2.AAPL,5,20180925,214000,221.81,221.93,221.69,221.87,12117
